namespace,schema_sha256,topic_uuid,topic_name,topic_options,question_uuid,question_label,question_text,question_type,question_hint_type,question_next_questions,alpha_distance,question_options,answer_count,answer_uuid,answer_label,answer_content,answer_next_questions,highlight,require_highlight,answer_options
Covid2_ArgumentRelevance_2020_09_20,3817482317822e61689ce6f4be9a7b9a2a7cf8c3b284c081acd61f57484332c2,6a5e35b8-db96-48fb-b209-59443ef14314,Argument relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",92748321-43cf-48e7-a280-717439720cb7,T1.Q2,"How difficult was this task for you, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,99e5a6de-6915-4051-b0a2-52aa19b5f964,T1.Q2.A5,5,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_ArgumentRelevance_2020_09_20,3817482317822e61689ce6f4be9a7b9a2a7cf8c3b284c081acd61f57484332c2,6a5e35b8-db96-48fb-b209-59443ef14314,Argument relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",92748321-43cf-48e7-a280-717439720cb7,T1.Q2,"How difficult was this task for you, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,eb3ce0a7-62e2-483b-b77d-bfda4638e658,T1.Q2.A6,6,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_ArgumentRelevance_2020_09_20,3817482317822e61689ce6f4be9a7b9a2a7cf8c3b284c081acd61f57484332c2,6a5e35b8-db96-48fb-b209-59443ef14314,Argument relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",92748321-43cf-48e7-a280-717439720cb7,T1.Q2,"How difficult was this task for you, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,9b9f194d-5867-41f3-9436-acc9a425b37a,T1.Q2.A7,7 Hardest thing I've ever done in a learning situation,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_ArgumentRelevance_2020_09_20,3817482317822e61689ce6f4be9a7b9a2a7cf8c3b284c081acd61f57484332c2,6a5e35b8-db96-48fb-b209-59443ef14314,Argument relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",62210a06-3451-4ff6-bafc-132f06e82112,T1.Q3,"How confident are you about your answers, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,bbcf5335-a96c-42d5-ab28-33a739e92576,T1.Q3.A1,1: I was guessing randomly for everything,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_ArgumentRelevance_2020_09_20,3817482317822e61689ce6f4be9a7b9a2a7cf8c3b284c081acd61f57484332c2,6a5e35b8-db96-48fb-b209-59443ef14314,Argument relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",62210a06-3451-4ff6-bafc-132f06e82112,T1.Q3,"How confident are you about your answers, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,6f056481-a623-44b6-95eb-2359983a03a1,T1.Q3.A2,2,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_ArgumentRelevance_2020_09_20,3817482317822e61689ce6f4be9a7b9a2a7cf8c3b284c081acd61f57484332c2,6a5e35b8-db96-48fb-b209-59443ef14314,Argument relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",62210a06-3451-4ff6-bafc-132f06e82112,T1.Q3,"How confident are you about your answers, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,734f0f94-9626-4803-be8b-22aa80c0cf26,T1.Q3.A3,3,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_ArgumentRelevance_2020_09_20,3817482317822e61689ce6f4be9a7b9a2a7cf8c3b284c081acd61f57484332c2,6a5e35b8-db96-48fb-b209-59443ef14314,Argument relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",62210a06-3451-4ff6-bafc-132f06e82112,T1.Q3,"How confident are you about your answers, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,c3f6fd76-7407-4740-86bc-e8ef1333edcf,T1.Q3.A4,4: Somewhat confident,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_ArgumentRelevance_2020_09_20,3817482317822e61689ce6f4be9a7b9a2a7cf8c3b284c081acd61f57484332c2,6a5e35b8-db96-48fb-b209-59443ef14314,Argument relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",62210a06-3451-4ff6-bafc-132f06e82112,T1.Q3,"How confident are you about your answers, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,d5db1fe9-90e9-4b7f-94c4-d5137f9b0319,T1.Q3.A5,5,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_ArgumentRelevance_2020_09_20,3817482317822e61689ce6f4be9a7b9a2a7cf8c3b284c081acd61f57484332c2,6a5e35b8-db96-48fb-b209-59443ef14314,Argument relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",62210a06-3451-4ff6-bafc-132f06e82112,T1.Q3,"How confident are you about your answers, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,0b979114-b4ab-4c24-ab60-dc4d3310781d,T1.Q3.A6,6,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_ArgumentRelevance_2020_09_20,3817482317822e61689ce6f4be9a7b9a2a7cf8c3b284c081acd61f57484332c2,6a5e35b8-db96-48fb-b209-59443ef14314,Argument relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",62210a06-3451-4ff6-bafc-132f06e82112,T1.Q3,"How confident are you about your answers, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,61abfaef-3b9c-4226-a1da-542d081ec020,T1.Q3.A7,7: 100% certain about all my answers,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_ArgumentRelevance_2020_09_20,3817482317822e61689ce6f4be9a7b9a2a7cf8c3b284c081acd61f57484332c2,6a5e35b8-db96-48fb-b209-59443ef14314,Argument relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",ca96f9e9-b15e-4565-a25c-bbc62af9cc0c,T1.Q4,"Is there anything about the interface, instructions, or question wording that could be improved to make tasks like this easier?",TEXT,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",1,fac04219-dec2-4c66-9499-0b5acad1d10e,T1.Q4.A1,placeholder answer for TEXT,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
